Systematic ID,mean_area,sd_area,z_score,cv,ind
SPBC1347.13c,427.2527173913044,237.45070407156507,-0.4899871134236839,0.5557617176114835,NA
SPBC13G1.04c,417.6596150787339,243.39881544551335,-0.5257804510394897,0.5827683756295895,NA
SPBC146.02,490.1261261261261,267.1321260432101,-0.25539677209550704,0.5450273139989031,NA
SPBC1683.10c,474.22650026553373,221.02817710701424,-0.31472071734807155,0.466081454712577,NA
SPBC16A3.13,574.5430238210987,285.8020363320808,0.05957563424646874,0.49744235763460226,NA
SPBC16D10.11c,532.1942307692308,247.01496688744743,-0.0984342146989701,0.46414439053654016,NA
SPBC1709.16c,578.5117919774239,262.7673787336628,0.07438371758693942,0.4542126580263677,NA
SPBC1711.11,567.3633782824699,271.2961031542055,0.0327872744070022,0.47816992343685766,NA
SPBC1711.12,523.6420882669537,233.94155349743758,-0.13034357143765207,0.44675849924839073,NA
SPBC18A7.01,456.6841359773371,272.28500099747095,-0.3801739718936942,0.5962217198869002,NA
SPBC1921.04c,601.4465753424657,230.06304877760977,0.15995691563931666,0.3825161838299787,NA
SPBC1921.06c,456.24590163934425,285.5419568681665,-0.3818090914935408,0.6258510067535539,NA
SPBC1E8.02,501.58682952734995,253.3186173621259,-0.2126351280737306,0.5050344276400368,NA
SPBC20F10.03,533.4585465711361,226.42493813248663,-0.09371685832393203,0.4244471095043054,NA
SPBC23E6.03c,538.4889015367103,219.81816334197217,-0.07494783160624502,0.40821298770442077,NA
SPBC24C6.10c,560.6309523809524,326.21817154777165,0.007667559697961404,0.5818768481518021,NA
SPBC27B12.08,552.9852941176471,156.7401638225179,-0.020859565167053753,0.28344363853764903,NA
SPBC2A9.05c,547.8908127208481,280.99965416979535,-0.03986785744536343,0.5128752803397809,NA
SPBC2F12.09c,424.7640739149119,226.9324411167062,-0.49927262433074115,0.53425526086786,NA
SPBC2G2.07c,514.3939601921757,251.1485472174852,-0.16484975720625206,0.4882416331709203,NA
SPBC2G5.01,478.1771611526147,272.23588071055804,-0.2999801950092706,0.5693201240610306,NA
SPBC2G5.03,479.74878444084277,250.29986071075615,-0.29411622721996666,0.5217310993345942,NA
SPBC317.01,514.7548387096774,226.64641451944914,-0.16350326404956947,0.4402997261523132,NA
SPBC337.15c,576.4646739130435,179.28390733221084,0.06674560578219338,0.3110058871695143,NA
SPBC3E7.07c,498.12713263621356,238.4193141381471,-0.22554378836296057,0.4786314547380151,NA
SPBC405.06,410.6642441860465,219.03491130843562,-0.5518812538821365,0.5333673783617852,NA
SPBC409.16c,463.7046204620462,191.62732693881858,-0.3539794663833713,0.41325300306017354,NA
SPBC530.03c,540.750313676286,289.48419453733385,-0.0665101557050663,0.5353380057595866,NA
SPBC646.06c,407.1304347826087,224.9189459311973,-0.5650664393337099,0.5524493545939276,NA
SPBC6B1.03c,466.03801745987045,228.66963033787832,-0.34527320392379246,0.4906673313568642,NA
SPBC725.15,480.07645134914145,221.62962417702815,-0.292893651676402,0.46165485425121444,NA
SPBC839.05c,556.4354838709677,213.80030462526395,-0.007986377468703395,0.38423197445625573,NA
SPCC1183.09c,464.82014533710134,223.10330294743883,-0.3498172718011914,0.479977697149158,NA
SPCC1235.03,479.77761732851985,234.53221560375098,-0.29400864728915405,0.48883525853011794,NA
SPCC1235.08c,452.3608870967742,249.66021758120502,-0.39630467724188717,0.551904960624491,NA
SPCC126.10,385.7173180592992,272.4106603568332,-0.6449620655150077,0.706244307949257,NA
SPCC1281.04,453.9483133841132,239.27769505482004,-0.39038174603656944,0.5271033904081337,NA
SPCC1442.13c,363.8813559322034,263.47201265644696,-0.7264353928198705,0.7240602145759174,NA
SPCC162.04c,471.3456375838926,253.9181228613096,-0.32546965832972224,0.5387089698398151,NA
SPCC1682.11c,457.016456390565,250.38980529599104,-0.3789340334087577,0.5478791885822348,NA
SPCC1739.05,410.8436516264428,239.72818815971783,-0.5512118571764976,0.5835022330530966,NA
SPCC18B5.09c,369.6046671242279,258.81306836237303,-0.7050808400274942,0.7002429660212687,NA
SPCC1919.13c,424.3421052631579,243.2920933548342,-0.5008470541578602,0.5733395068206946,NA
SPCC285.10c,453.24657534246575,266.96612348145953,-0.3930000384120847,0.5890085838591153,NA
SPCC330.12c,533.9538461538461,262.89809769852565,-0.09186881953447014,0.49236108999349315,NA
SPCC338.14,424.31803797468353,236.4985769182468,-0.5009368529063559,0.5573615914305232,NA
SPCC663.09c,406.6834319526627,243.21845506598754,-0.5667342755233137,0.5980535127732909,NA
SPCP20C8.02c,474.69125273712115,236.00676130626766,-0.3129866545202926,0.4971795034044279,NA
SPCPB1C11.01,460.87966379663794,227.16515601236722,-0.3645198134348649,0.49289472688168623,NA
SPAC13C5.04,685.8457538994801,294.0764341748605,0.4748632091570428,0.4287792590430783,NA
SPAC13D6.01,681.5130111524163,317.1251978771212,0.45869708073528376,0.46532522884760896,NA
SPAC13D6.02c,516.6757242757243,247.13261987222828,-0.1563361450773523,0.4783128145195105,NA
SPAC13D6.04c,604.285,283.4544693493064,0.17054751383725542,0.46907414440091416,NA
SPAC13G7.06,341.0622509672576,178.903709042084,-0.8115769770006777,0.524548549523468,dn
SPAC14C4.10c,541.7802032367332,298.26030918226417,-0.06266747962980186,0.550519024874628,NA
SPAC1610.02c,596.9430214323053,175.70816463426948,0.1431534645423625,0.29434662660545935,NA
SPAC167.06c,502.9662162162162,259.8789514947074,-0.2074884245519052,0.5166926587033235,NA
SPAC16A10.03c,401.84995425434585,266.2570333580267,-0.5847687229290942,0.6625782348341458,NA
SPAC1783.06c,429.80394736842106,216.03976786957716,-0.48046808267313684,0.5026472399621573,NA
SPAC17A5.05c,508.181660899654,233.94925664456767,-0.1880287996789137,0.4603654060053999,NA
SPAC17C9.10,584.4897649734647,276.108059511362,0.09668845266988337,0.4723916072745894,NA
SPAC17C9.14,420.82250278499816,236.76346396914897,-0.5139792313899451,0.5626207305984144,NA
SPAC17C9.15c,421.08209475150954,256.06360775000854,-0.5130106539061506,0.6081085159916803,NA
SPAC17G8.08c,535.7912844036697,253.51423877597387,-0.08501305531125848,0.47315857154737534,NA
SPAC1834.08,538.130693069307,262.1978659421281,-0.07628436239606115,0.48723826631527795,NA
SPAC186.03,459.86346448645884,218.728178855481,-0.3683114090844315,0.4756372178854006,NA
SPAC18B11.03c,455.46996098829646,258.8515581507581,-0.38470424519750873,0.568317518874553,NA
SPAC18G6.01c,568.7700220426158,283.4937401469291,0.03803567824671679,0.4984329854953009,NA
SPAC19D5.06c,458.0185283218634,228.8939988847349,-0.3751951491788577,0.49974833927217066,NA
SPAC19G12.04,427.83405391658187,316.3468718900116,-0.48781805759172525,0.7394148946163416,NA
SPAC1A6.07,473.4888962545575,219.22603964065527,-0.31747283116187386,0.4630014375728777,NA
SPAC1B3.06c,486.7273885350318,227.35850190116005,-0.2680779838768262,0.4671167213036258,NA
SPAC1F12.04c,332.6539501039501,205.97822431987981,-0.8429496384994787,0.6191966884972033,dn
SPAC20H4.03c,552.4122807017544,259.1834569372477,-0.022997566199999733,0.46918482081534313,NA
SPAC22E12.03c,519.643581081081,244.86914488715854,-0.14526261566337936,0.4712251893456009,NA
SPAC22E12.05c,403.2079439252336,280.9596172770072,-0.5797018549665613,0.6968107189106008,NA
SPAC23A1.14c,522.1206896551724,293.2927526545618,-0.13602014324783152,0.5617336345132445,NA
SPAC23C11.02c,654.7901785714286,231.90987890700205,0.3589900894558739,0.3541743393478586,NA
SPAC24C9.16c,478.3941093969145,277.4505383306765,-0.2991707278003988,0.5799622798040791,NA
SPAC29B12.12,513.2786592975575,250.25533863283965,-0.16901111608303243,0.487562329155325,NA
SPAC31A2.12,437.1698113207547,271.366777816143,-0.4529849133408869,0.6207354002699861,NA
SPAC3G9.11c,476.79440258342305,207.39654402366548,-0.3051394795342955,0.43498107968534305,NA
SPAC3H1.14,335.3857202505219,225.1841177025354,-0.8327569846572593,0.6714183225640328,dn
SPAC3H8.04,473.59412494828297,249.467992410545,-0.31708020674917997,0.5267548292280594,NA
SPAC4D7.07c,511.9462512171373,287.68014348097853,-0.17398253520383303,0.5619342710236228,NA
SPAC630.06c,451.6156191369606,236.4600194546611,-0.3990853864254946,0.5235868943296009,NA
SPAC694.04c,679.6397188049209,257.05391320312845,0.45170753936875974,0.37822085156402024,NA
SPAC6B12.14c,609.068,268.4786844156478,0.18839362120046635,0.4408024792234165,NA
SPAC6C3.07,630.8103448275862,267.40825614141335,0.2695176479872227,0.423912287320687,NA
SPAC823.09c,576.4386743215032,261.1053118063915,0.06664859731428034,0.4529628622051173,NA
SPAC890.06,521.7320954907162,268.2277260570735,-0.13747004773865373,0.5141100736859812,NA
SPAC9.08c,510.9125987912599,290.7888462569015,-0.17783925110775345,0.5691557556906267,NA
SPAC922.07c,557.3560090702948,258.4145734328007,-0.004551756616156233,0.46364364827402255,NA
SPAC977.14c,427.88235294117646,280.2182688441262,-0.4876378465153185,0.6548955966937237,NA
SPAPB1A10.10c,471.68202764976957,254.19132283914857,-0.3242145353459133,0.5389039817898026,NA
SPAPB21F2.02,352.97156549520764,208.2323745501683,-0.7671414959870788,0.5899409326584849,NA
SPBC11B10.10c,616.7015225029279,168.0540691886428,0.2168754656802359,0.27250470942017974,NA
SPBC12C2.09c,488.4856381403613,230.35926054896174,-0.26151768464453834,0.47157836907125283,NA
SPBC13E7.07,726.7325995467789,268.32371530716154,0.627418307874318,0.3692193187349783,NA
SPBC15C4.06c,608.5038204393505,280.1270916856705,0.18628858063774856,0.46035387499032265,NA
SPBC1604.03c,459.860632183908,195.67270378646262,-0.3683219768401093,0.4255043595647669,NA
SPBC1604.16c,462.02367586038565,241.30392304432556,-0.3602513287778609,0.5222760989357671,NA
SPBC1683.06c,517.3352397712274,238.74178888353904,-0.15387539150418697,0.46148371603124094,NA
SPBC16C6.04,462.46728375359083,237.9525025206761,-0.3585961596184824,0.5145282939570285,NA
SPBC1711.06,450.894616639478,250.47646762413743,-0.4017755574435206,0.5555099980810173,NA
SPBC1773.05c,655.7551351351351,267.5066309086574,0.3625904905507395,0.4079367687353769,NA
SPBC17D11.03c,618.2042099507928,282.4528847625523,0.22248222326500414,0.4568925287406805,NA
SPBC18H10.08c,451.8594160358412,215.1496624492404,-0.3981757427641438,0.47614292147931,NA
SPBC215.03c,524.4201388888889,247.8376064129818,-0.12744054510834643,0.47259360965443814,NA
SPBC21C3.20c,556.0667041792419,170.93523109953398,-0.00936235111953128,0.30740058668291514,NA
SPBC25H2.09,492.89130761146976,277.5267386619948,-0.24507945541848308,0.5630586995069512,NA
SPBC2F12.05c,463.3462214411248,258.8904988281082,-0.35531670815762034,0.5587409303196491,NA
SPBC30B4.01c,524.1455273698265,251.4649761397138,-0.12846516284875256,0.47976175128607973,NA
SPBC83.16c,351.0680704302051,236.97335749089734,-0.7742437283298296,0.6750068646245896,NA
SPBC8D2.11,475.25595695618756,256.53413257448165,-0.3108796563764671,0.5397809934197854,NA
SPBC902.03,381.3482965931864,208.54726492807197,-0.6612635554076322,0.5468682220194769,NA
SPBC902.05c,465.5158013544018,251.33968717935025,-0.3472216723923251,0.5399165537412185,NA
SPBP35G2.02,553.3375280898877,268.9753327131667,-0.019545326135990467,0.486096313838798,NA
SPBP35G2.04c,449.22018585441407,225.65774825245123,-0.4080231157881821,0.5023321644000738,NA
SPBP35G2.12,509.6565075415954,250.64667311502745,-0.18252592041561513,0.49179529625562773,NA
SPBP4H10.05c,462.43802423112766,263.25479363904674,-0.35870533138918576,0.5692758377227893,NA
SPCC13B11.03c,760.0987654320987,307.70535547854513,0.751912595703739,0.40482285917623045,NA
SPCC1442.04c,648.1479591836735,267.9154381381736,0.3342069490996377,0.4133553679249512,NA
SPCC1840.08c,458.1769254562326,256.59285670772624,-0.37460414515084656,0.5600300723398985,NA
SPCC191.05c,499.59712230215825,225.34473325225494,-0.22005903122282686,0.45105290481630433,NA
SPCC622.15c,449.2631837536849,251.80593475698547,-0.4078626840242724,0.5604864673154294,NA
SPCC645.12c,353.2961645530467,247.44506390936976,-0.7659303670646048,0.7003898958892218,NA
SPCC663.11,485.4179104477612,207.2386956069383,-0.2729638476726037,0.42692840776265617,NA
SPCC663.13c,478.8888157894737,218.91410231141182,-0.2973249022944655,0.45712928574145184,NA
SPCC70.03c,514.484585453457,277.29279285114046,-0.16451162044216117,0.5389720133339657,NA
SPCC736.02,394.640243902439,254.13466407883647,-0.6116692592029354,0.6439654039481649,NA
SPCC794.08,534.4413043478261,203.8277132427989,-0.09005003817029644,0.38138465643393343,NA
SPCC830.08c,491.9048625792812,295.24008083305256,-0.2487600332885109,0.6001975245476826,NA
SPCC965.07c,469.6505250875146,258.4879635427076,-0.3317943833146861,0.5503836357779882,NA
SPAC11H11.05c,402.36,249.1281692035564,-0.5828656639416191,0.6191673357280952,NA
SPAC12G12.13c,559.6674960645914,186.3048228745531,0.004072756256284289,0.3328848364155341,NA
SPAC1399.04c,640.2347740667976,261.3128637286489,0.30468164046891866,0.4081516254869738,NA
SPAC14C4.04,514.9323220536756,245.91329149969246,-0.16284104644300995,0.4775642952823981,NA
SPAC1687.07,478.4914134742404,303.30750344574204,-0.2988076713482063,0.6338828553755659,NA
SPAC1687.16c,594.8329621380847,283.97271256008446,0.13528050934533095,0.47739908618944854,NA
SPAC17A2.07c,485.82846975088967,266.60975473373566,-0.2714319878769533,0.5487734279352562,NA
SPAC17A5.16,658.1779859484777,270.3311908388794,0.37163051893040816,0.41072657641278354,NA
SPAC17H9.13c,587.6431904963937,173.07355645942175,0.10845436746061712,0.29452150430471785,NA
SPAC186.06,456.88442350332593,208.1136035253406,-0.37942666838286243,0.45550601600631196,NA
SPAC1952.17c,665.3793103448276,292.03454907866137,0.39849976591651914,0.4388993534038754,NA
SPAC22F3.02,400.5279134682484,251.24412366684527,-0.5897014600830224,0.6272824320564176,NA
SPAC22F3.10c,574.2765312310491,173.47845542479692,0.05858130947675842,0.3020817428372346,NA
SPAC23A1.16c,713.8509615384615,284.8771196642049,0.5793549386687042,0.39907086354587196,NA
SPAC23C11.13c,507.7473684210526,327.2452413949343,-0.18964921159615292,0.6445040619561895,NA
SPAC25H1.06,495.76779704892573,237.9577188909732,-0.23434683168233814,0.47997816781853203,NA
SPAC29A4.19c,551.0139603232917,346.5456843138094,-0.02821491422471456,0.6289236013375842,NA
SPAC3G9.01,413.6165201005025,243.72477978862048,-0.5408658591643436,0.5892530108067228,NA
SPAC4A8.07c,562.5391712528326,278.8332368188476,0.014787417289447732,0.4956690148311935,NA
SPAC4D7.06c,509.3343677269201,264.75538360253984,-0.18372787352426237,0.5198066346555443,NA
SPAC4F10.19c,424.91743119266056,279.87536670388744,-0.49870042478158105,0.6586582384213604,NA
SPAC57A7.09,697.6277620396601,332.32711974657957,0.5188236904917441,0.47636739509183523,NA
SPAC688.12c,508.52750130958617,278.8829249638521,-0.18673841601046573,0.5484126703976844,NA
SPAC6G9.01c,492.3533439490446,284.4686321021724,-0.24708668043983908,0.5777733320962538,NA
SPAC869.07c,557.689247311828,248.71867759344948,-0.003308393572892801,0.4459807657980183,NA
SPAC869.09,496.4803418803419,260.1864724575679,-0.23168821751496332,0.5240619829420682,NA
SPAC8C9.09c,509.2470481380563,235.3727844730871,-0.18405367631702318,0.46219764126993584,NA
SPAC9.02c,472.4597867579308,224.91496034459573,-0.32131259669925644,0.47605101354336643,NA
SPAC926.05c,517.4458144062297,248.9062409490876,-0.15346282056379412,0.48102861018348,NA
SPAC959.05c,539.371668099742,252.48176479421542,-0.07165409402303008,0.4681034984350083,NA
SPAC9E9.14,476.7407757805109,288.5252803249015,-0.30533956936961143,0.6052036976542092,NA
SPAP7G5.05,493.37156902908646,265.0849626724966,-0.24328752633188566,0.5372927410352433,NA
SPAP8A3.02c,327.3674436232708,227.453239180903,-0.8626744058485301,0.6947949272642168,dn
SPAPB8E5.04c,545.6178759728848,261.3269271431982,-0.048348533429879464,0.47895594820318016,NA
SPAPB8E5.10,471.4559970293353,224.08543742277308,-0.3250578902946155,0.47530509492878475,NA
SPBC115.03,470.31408775981527,232.9088879400826,-0.3293185291035013,0.4952198839066604,NA
SPBC11C11.01,446.5914922349764,201.98110588199205,-0.41783117528169506,0.4522726236256168,NA
SPBC1347.11,432.5933599167822,257.9469643848745,-0.4700603561796514,0.5962804524657882,NA
SPBC146.11c,484.6796365791033,251.6306076793505,-0.2757184608282636,0.5191689286873568,NA
SPBC15D4.05,438.72908011869436,236.53813854813603,-0.44716704205170954,0.5391439712273978,NA
SPBC1773.02c,541.8911465892598,297.522493008409,-0.062253532947714234,0.5490447572008844,NA
SPBC18H10.10c,413.4595714732562,253.9896648902492,-0.5414514585898813,0.614303507318074,NA
SPBC18H10.11c,356.89040139616054,132.0019909151886,-0.7525197175578062,0.369867024719059,NA
SPBC18H10.18c,384.7958015267176,251.08307346744397,-0.6484003851841328,0.6525099090770887,NA
SPBC19C7.01,307.98271276595744,225.3793628670657,-0.9350018129333222,0.7317922517239993,dn
SPBC19G7.03c,504.7068028689415,216.22528787747746,-0.20099402850768444,0.4284176211780233,NA
SPBC21C3.06,467.2026484751204,298.4969719920882,-0.3409277867929801,0.6389025682245975,NA
SPBC21C3.17c,456.56109535238926,271.93935187926905,-0.3806330553565535,0.5956253273603549,NA
SPBC21H7.07c,511.8865695957642,228.5158095694053,-0.17420521649646,0.4464188418732372,NA
SPBC29A3.08,510,221.09269073930176,-0.18124429731481184,0.43351507988098387,NA
SPBC2F12.04,332.7937533656435,207.48443066510626,-0.8424280110652516,0.6234625156474654,dn
SPBC30D10.05c,382.787040161998,224.22318542843058,-0.6558953822533061,0.5857648297955381,NA
SPBC31F10.15c,463.31824889326117,227.72619099431003,-0.35542107802849565,0.4915113780609435,NA
SPBC32F12.12c,367.60822075309,252.6833357704108,-0.712529887964818,0.6873712868900439,NA
SPBC36B7.06c,511.1755481120585,234.89199012474575,-0.17685814681963816,0.45951335307856583,NA
SPBC3B8.10c,401.41516245487367,249.6321639784737,-0.5863909978891662,0.6218802559719873,NA
SPBC409.17c,527.8778801843318,283.4342577477776,-0.11453918144690331,0.5369314918988537,NA
SPBC4F6.10,663.3186813186813,189.85434717380804,0.3908112426390042,0.28621890581519055,NA
SPBC543.08,541.8630617977528,276.22252385958114,-0.06235832161685652,0.5097644466540138,NA
SPBC651.04,481.03115789473685,231.76161907361984,-0.28933149497285704,0.481801678061644,NA
SPBC8D2.04,379.4201891812001,238.24228160774712,-0.6684576201958633,0.6279114512115999,NA
SPBP4H10.17c,546.8833641893679,257.7904221345008,-0.04362680259604406,0.4713809909296059,NA
SPBP8B7.28c,376.4388849177984,304.445183635578,-0.6795813241404722,0.8087506254888057,NA
SPCC1020.09,498.68827385287693,286.8781433202438,-0.22345008432815033,0.5752654681527134,NA
SPCC11E10.06c,633.7721427423244,191.00636716620158,0.28056857075003944,0.30138018742780226,NA
SPCC1223.10c,468.23257006151744,323.14668187510813,-0.3370849912239794,0.6901414009551972,NA
SPCC1235.02,543.5,245.61179750785985,-0.056250653855149574,0.4519076311092178,NA
SPCC126.15c,553.6565751087136,185.87969901103864,-0.018354912723512973,0.33573104225221223,NA
SPCC1322.07c,562.93359375,261.5419599478133,0.016259068184474937,0.4646053510602259,NA
SPCC1795.10c,465.5060846049836,230.07912647955916,-0.3472579270762763,0.4942558950111218,NA
SPCC18.09c,651.5834564254062,304.6417655905117,0.34702531678142257,0.46754066971218033,NA
SPCC285.04,578.2032520325204,317.0123940826236,0.0732325076804818,0.5482715515145418,NA
SPCC297.06c,503.1280947255113,241.5827932808489,-0.2068844309795287,0.48016160459623675,NA
SPCC306.02c,524.5390070921986,243.79267842773916,-0.1269970295912364,0.46477511706748537,NA
SPCC550.11,479.210544452102,186.46454546571556,-0.29612448325723223,0.3891077682334952,NA
SPCC613.11c,472.1783618581907,274.51684559246115,-0.3223626362090707,0.5813837900409904,NA
SPCC622.01c,518.4503108977856,276.84151862819317,-0.14971488992731602,0.5339788843964518,NA
SPCC63.06,451.0230263157895,248.40093843985576,-0.4012964412256803,0.5507500148472125,NA
SPCC63.13,508.92738853503187,254.44710270746148,-0.18524637537519908,0.499967398964119,NA
SPCC645.07,475.9296875,220.2376385244038,-0.30836586427553647,0.46275247018374704,NA
SPCC777.09c,485.67966573816153,272.24853583409936,-0.2719871984952311,0.5605516455384676,NA
SPCC965.09,454.42452830188677,228.21520885219394,-0.38860491506217054,0.5022070655054611,NA
SPCC965.14c,536.4189332391381,241.7090513413341,-0.08267120113936548,0.4505975392810735,NA
SPAC1006.06,521.2051907719609,304.72244213146735,-0.1394360101432303,0.5846496687420566,NA
SPAC1039.05c,578.9528459156942,334.7005264303698,0.07602935754833169,0.5781136215005465,NA
SPAC1071.02,550.2495899398579,289.65521516067975,-0.03106689748376103,0.5264069623247497,NA
SPAC1071.08,557.9700199866755,399.1670486732597,-0.0022607876142925814,0.7153915701112256,NA
SPAC1093.06c,622.2235494880546,384.6955663614362,0.2374789961922824,0.6182594128395675,NA
SPAC10F6.04,325.95444526083764,235.24630105700004,-0.8679465196850391,0.7217152718035477,dn
SPAC10F6.06,389.6097634930261,269.0009563331365,-0.630438753970845,0.6904368974776772,NA
SPAC10F6.16,370.4480827229642,559.5380873863435,-0.7019339269338594,1.5104359112172494,var
SPAC1142.03c,545.9194865810969,352.1586942733748,-0.04722317794252096,0.6450744165203219,NA
SPAPB2B4.06,646.8510204081633,415.8673251607109,0.32936787140127566,0.642910518867696,NA
SPBC106.05c,528.5456730769231,318.58686533975515,-0.1120475436343228,0.6027612779139881,NA
SPBC1105.09,550.8851213095586,316.5790981256435,-0.028695632366393702,0.5746735315215535,NA
SPBC11C11.07,490.7767969735183,212.27862426270784,-0.2529690192624165,0.43253598289847867,NA
SPBC1348.01,476.86842105263156,286.2745966304119,-0.3048633052611707,0.6003219839940209,NA
SPBC1348.14c,545.3307618129219,295.26764410488624,-0.049419800443092195,0.5414468883495318,NA
SPBC14C8.04,512.5461219278646,288.3266522303142,-0.17174432548029417,0.5625379646729491,NA
SPBC1539.06,483.83077513430544,175.0243265673106,-0.2788856932096881,0.36174698998575694,NA
SPBC15D4.02,506.9762560220234,200.94996268229863,-0.19252635035052854,0.39636957410796225,NA
SPBC16C6.05,535.5912195121952,292.2735074973721,-0.08575952813853503,0.5457025747426713,NA
SPBC16E9.15,496.8934611048478,267.2004482950369,-0.2301468062596133,0.5377419290262221,NA
SPBC1703.08c,528.0404721753795,352.1240590720869,-0.11393252576456288,0.6668505117068659,NA
SPBC1703.11,548.4742647058823,282.481400646229,-0.03769090850825296,0.5150312764404886,NA
SPBC1709.18,514.1343437822942,320.65784353030057,-0.16581842589201326,0.6236849325632298,NA
SPBC1711.14,650.7083333333334,301.00326034050323,0.34376009816190406,0.46257784774105637,NA
SPBC21C3.11,629.7291666666666,360.90203246715674,0.26548360626894363,0.5731067442492978,NA
SPBC21D10.08c,598.5464968152867,272.34907719041524,0.1491362773876378,0.4550174107433846,NA
SPBC23E6.05,495.9889415481833,277.0588258469218,-0.23352170760194219,0.558598796541932,NA
SPBC23G7.15c,507.99537987679673,264.34706681629393,-0.1887238427760576,0.5203729744164318,NA
SPBC23G7.16,485.6359577922078,293.6919370306429,-0.2721502795523324,0.604757395572234,NA
SPBC24C6.05,559.8358531317494,186.72748125435461,0.004700922322739903,0.3335396977699657,NA
SPBC31F10.05,732.5666666666667,456.9380026269593,0.6491861080385863,0.6237493779318732,NA
SPBC32H8.05,274.67937084089533,121.04910853827728,-1.0592616949212754,0.440692390432165,dn
SPBC577.04,497.85573122529644,169.3314486176916,-0.22655642869700904,0.3401215211501973,NA
SPBC83.04,570.5804403048264,293.44168026522226,0.04479062674760093,0.5142862592844126,NA
SPBC83.19c,628.1613138686131,321.62410225876187,0.2596337067573873,0.512008770928598,NA
SPBC839.14c,554.6193029490616,364.5606440059996,-0.014762827337687398,0.657316905609905,NA
SPBC887.08,543.3904761904762,329.3409879734622,-0.05665930400434249,0.6060853150801586,NA
SPBCPT2R1.02,692.52,281.23795232436964,0.49976584609586144,0.40610805799741473,NA
SPBP4H10.12,550.796875,355.7909486596341,-0.029024892896351868,0.6459567307088192,NA
SPBPB2B2.02,552.3267973856209,336.02807567382496,-0.02331651757726956,0.6083863344389182,NA
SPBPB7E8.02,571.600326264274,359.3182094882592,0.04859597785162212,0.6286179223105128,NA
SPBPB8B6.05c,705.6986301369863,344.0662130671349,0.5489373385325547,0.4875540328034174,NA
SPBPJ4664.02,544.8846153846154,333.94589947226336,-0.05108444126669061,0.6128745243367578,NA
SPCC16C4.04,509.2027027027027,345.4419908057759,-0.18421913594495304,0.6783977951653994,NA
SPCC16C4.11,568.6544370557211,215.18013994992373,0.037604412914143674,0.37840228780073465,NA
SPCC24B10.17,550.5064243183955,333.41721736406197,-0.0301086089840859,0.6056554522081726,NA
SPCC24B10.18,528.7565236620965,291.08099415756124,-0.11126082772786244,0.5505009983452752,NA
SPCC576.01c,653.0790960451977,348.6886505475599,0.35260577783755287,0.5339148851327316,NA
SPCC794.15,548.7305555555556,358.0021659391468,-0.036734647998222,0.6524188644401109,NA
SPAC10F6.07c,652.3942857142857,296.7216127378633,0.3500506453498064,0.4548194538721201,NA
SPAC10F6.17c,390.40286909742974,243.84171823907184,-0.6274795551904663,0.6245899749733094,NA
SPAC1142.01,483.4636143117041,276.1442183646464,-0.28025562661125797,0.5711789061060707,NA
SPAC11G7.03,635.7438485804416,195.72814480713643,0.287925307960098,0.3078726522390734,NA
SPAC11H11.02c,491.5752380952381,243.9845459703239,-0.24998991284773656,0.4963320506454277,NA
SPAC139.02c,444.75657894736844,288.4473609016034,-0.42467751848320745,0.6485510828963762,NA
SPAC15A10.15,285.99141363862617,160.19786549969987,-1.017054726435902,0.5601492137876668,dn
SPAC15F9.01c,588.4268867924528,255.87119337455394,0.11137845866689393,0.4348393982629207,NA
SPAC1952.08c,539.5604883462819,293.5454052698058,-0.0709495766924638,0.5440454066040001,NA
SPAC19E9.02,494.4632768361582,255.41678111965595,-0.23921419688713189,0.5165535907013152,NA
SPAC20H4.08,594.2795454545454,280.1583126091803,0.1332156267296016,0.47142513107176887,NA
SPAC22F3.09c,510.67254993032975,285.3984497651672,-0.17873491026405192,0.5588678103103518,NA
SPAC23G3.04,446.1268436578171,244.65542998047178,-0.419564850463411,0.5483988095729215,NA
SPAC23H3.06,505.59512195121954,217.14813850723385,-0.19767957362264937,0.42949017717814253,NA
SPAC25H1.09,533.1826923076923,255.29954873373936,-0.09474611293443148,0.4788218980416745,NA
SPAC26H5.04,653.2949438202247,311.7754909347685,0.35341113902660615,0.47723542617921083,NA
SPAC29E6.05c,478.0959839723158,246.64409221706586,-0.30028307953259414,0.5158882326678315,NA
SPAC31A2.14,400.05122950819674,222.59229034344463,-0.5914800411261758,0.5564094644005685,NA
SPAC31G5.18c,497.39748822605964,205.4791397893189,-0.2282662036840088,0.4131085191486366,NA
SPAC32A11.01,584.0972972972972,305.6352208400057,0.09522409551214245,0.5232608030446709,NA
SPAC3A12.10,443.3546721734641,233.75973006189315,-0.4299082478999562,0.5272522085217449,NA
SPAC57A10.09c,529.6280530355897,250.71856017082789,-0.10800901782413008,0.47338610319793656,NA
SPAC7D4.08,487.1076033792797,254.08417090602757,-0.26665934391622953,0.521618158171488,NA
SPAC823.15,441.61821705426354,258.26537391577693,-0.4363872285582565,0.5848159426902508,NA
SPAC823.16c,400.2201742627346,266.67201561954994,-0.5908496823078747,0.6663132764628862,NA
SPAC8F11.05c,488.6345895715023,226.14501262005487,-0.2609619239855279,0.46281007821891595,NA
SPAC8F11.09c,516.6800910523551,228.0221644555789,-0.15631985196328477,0.441321754804122,NA
SPAC9E9.11,644.5316901408451,244.53706001427048,0.32071409407296575,0.37940269463062937,NA
